,id,url,details_cases,downloaded
711,/utiac/pa-10738-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76120/PA107382019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
712,/utiac/pa-09206-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76119/PA092062019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 5 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
713,/utiac/pa-08484-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76118/PA084842019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
714,/utiac/pa-08365-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76117/PA083652018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
715,/utiac/pa-04667-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76116/PA046672020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 4 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
716,/utiac/pa-02932-2018-f3687540-42c1-4918-b121-32d877802f2f,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76115/PA029322018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '18 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
717,/utiac/pa-02028-2019-c89e373e-8213-4778-9f5d-63995b2016b8,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76114/PA020282019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
718,/utiac/pa-00175-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76113/PA001752020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Jun 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
719,/utiac/ia-00353-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76112/IA003532020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 Jul 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
720,/utiac/hu-04194-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76111/HU041942020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '10 Mar 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
721,/utiac/ea-06602-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76110/EA066022021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '30 Jun 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
722,/utiac/ea-04052-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76109/EA040522020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 May 2022', 'Promulgation date:': '23 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
723,/utiac/pa-09402-2019-69da48d6-1682-478b-82cd-f488c0152e4c,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76108/PA094022019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
724,/utiac/pa-07157-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76107/PA071572019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 May 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
725,/utiac/ia-01084-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76106/IA010842020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
726,/utiac/ia-00790-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76105/IA007902021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Jun 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
727,/utiac/ia-00166-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76104/IA001662021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Jun 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
728,/utiac/hu187982019-hu198192019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76103/HU187982019___HU198192019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Aug 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 7 Sep 2022', 'Last updated on:': ' 7 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
729,/utiac/hu-04843-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76102/HU048432020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 6 Sep 2022', 'Last updated on:': ' 6 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
730,/utiac/hu-04013-2020-hu-01207-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76101/HU040132020___HU012072021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '29 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 6 Sep 2022', 'Last updated on:': ' 6 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
731,/utiac/hu-03058-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76100/HU030582019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 6 Sep 2022', 'Last updated on:': ' 6 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
732,/utiac/hu-02996-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76099/HU029962020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 1 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 6 Sep 2022', 'Last updated on:': ' 6 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
733,/utiac/hu-02301-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76098/HU023012020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '26 Jul 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 6 Sep 2022', 'Last updated on:': ' 6 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
734,/utiac/dc-00109-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76097/DC001092020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '27 Jun 2022', 'Promulgation date:': '22 Aug 2022', 'Publication date:': ' 6 Sep 2022', 'Last updated on:': ' 6 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
735,/utiac/ia-00888-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76096/IA008882020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '19 May 2022', 'Promulgation date:': '19 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
736,/utiac/jr-01484-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76074/JR014842021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Jun 2022', 'Promulgation date:': '16 Aug 2022', 'Publication date:': '23 Aug 2022', 'Last updated on:': '23 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
737,/utiac/pa-11691-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76095/PA116912019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
738,/utiac/pa-04710-2019-ba065c07-8be1-41f2-934f-141a44398e76,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76094/PA047102019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 7 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
739,/utiac/pa-03224-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76092/PA032242019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
740,/utiac/pa-01894-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76091/PA018942019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 7 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
741,/utiac/ia-04311-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76090/IA043112021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jun 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
742,/utiac/ia-00553-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76089/IA005532020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '16 Jun 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
743,/utiac/ia-00122-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76088/IA001222020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
744,/utiac/hu-24736-2018,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76087/HU247362018.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '17 Jun 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
745,/utiac/hu-23268-2016,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76086/HU232682016.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
746,/utiac/hu-20880-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76085/HU208802019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jun 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
747,/utiac/hu-18853-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76084/HU188532019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jun 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
748,/utiac/hu-03813-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76083/HU038132020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Jul 2022', 'Promulgation date:': '15 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
749,/utiac/pa-03546-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76082/PA035462020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jun 2022', 'Promulgation date:': '12 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
750,/utiac/ia-00233-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76081/IA002332020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '29 Jun 2022', 'Promulgation date:': '12 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
751,/utiac/hu-18920-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76080/HU189202019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jun 2022', 'Promulgation date:': '12 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
752,/utiac/ea-01854-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76079/EA018542021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '17 Jun 2022', 'Promulgation date:': '12 Aug 2022', 'Publication date:': ' 5 Sep 2022', 'Last updated on:': ' 5 Sep 2022', 'Country:': '', 'Judges:': ''}",OK
753,/utiac/ea-04707-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76078/EA047072020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 1 Jul 2022', 'Promulgation date:': '11 Aug 2022', 'Publication date:': '26 Aug 2022', 'Last updated on:': '26 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
754,/utiac/jr-01617-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76059/JR016172020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '23 Jun 2022', 'Promulgation date:': '11 Aug 2022', 'Publication date:': '16 Aug 2022', 'Last updated on:': '16 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
755,/utiac/pa-12140-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76077/PA121402019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 9 Mar 2022', 'Promulgation date:': ' 9 Aug 2022', 'Publication date:': '24 Aug 2022', 'Last updated on:': '24 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
756,/utiac/pa-02064-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76076/PA020642020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '25 May 2022', 'Promulgation date:': ' 9 Aug 2022', 'Publication date:': '24 Aug 2022', 'Last updated on:': '24 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
757,/utiac/pa-01336-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76075/PA013362020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '24 Jun 2022', 'Promulgation date:': ' 9 Aug 2022', 'Publication date:': '24 Aug 2022', 'Last updated on:': '24 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
758,/utiac/pa-03435-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76073/PA034352020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '17 Jun 2022', 'Promulgation date:': ' 8 Aug 2022', 'Publication date:': '23 Aug 2022', 'Last updated on:': '23 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
759,/utiac/ia-01707-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76072/IA017072020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Jun 2022', 'Promulgation date:': ' 8 Aug 2022', 'Publication date:': '23 Aug 2022', 'Last updated on:': '23 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
760,/utiac/hu-07555-2020-hu-07557-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76071/HU075552020___HU075572020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 6 Jun 2022', 'Promulgation date:': ' 8 Aug 2022', 'Publication date:': '23 Aug 2022', 'Last updated on:': '23 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
761,/utiac/ia-04424-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76070/IA044242021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '21 Jun 2022', 'Promulgation date:': ' 3 Aug 2022', 'Publication date:': '18 Aug 2022', 'Last updated on:': '18 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
762,/utiac/ia-02429-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76069/IA024292021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': ' 8 Jun 2022', 'Promulgation date:': ' 3 Aug 2022', 'Publication date:': '18 Aug 2022', 'Last updated on:': '18 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
763,/utiac/hu-01194-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76068/HU011942021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '22 Jun 2022', 'Promulgation date:': ' 3 Aug 2022', 'Publication date:': '18 Aug 2022', 'Last updated on:': '18 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
764,/utiac/ea-04260-2021-ea-04266-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76067/EA042602021___EA042662021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '24 Mar 2022', 'Promulgation date:': ' 3 Aug 2022', 'Publication date:': '18 Aug 2022', 'Last updated on:': '18 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
765,/utiac/da-00229-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76066/DA002292021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '14 Jun 2022', 'Promulgation date:': ' 3 Aug 2022', 'Publication date:': '18 Aug 2022', 'Last updated on:': '18 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
766,/utiac/pa-03413-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76065/PA034132020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Jun 2022', 'Promulgation date:': ' 2 Aug 2022', 'Publication date:': '17 Aug 2022', 'Last updated on:': '17 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
767,/utiac/pa-03377-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76064/PA033772020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Jun 2022', 'Promulgation date:': ' 2 Aug 2022', 'Publication date:': '17 Aug 2022', 'Last updated on:': '17 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
768,/utiac/pa-03220-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76063/PA032202020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '10 Jun 2022', 'Promulgation date:': ' 2 Aug 2022', 'Publication date:': '17 Aug 2022', 'Last updated on:': '17 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
769,/utiac/pa-00164-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76062/PA001642021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 May 2022', 'Promulgation date:': ' 2 Aug 2022', 'Publication date:': '17 Aug 2022', 'Last updated on:': '17 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
770,/utiac/ia-02642-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76061/IA026422021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 May 2022', 'Promulgation date:': ' 2 Aug 2022', 'Publication date:': '17 Aug 2022', 'Last updated on:': '17 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
771,/utiac/ia-01792-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76060/IA017922020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '20 Jun 2022', 'Promulgation date:': ' 2 Aug 2022', 'Publication date:': '17 Aug 2022', 'Last updated on:': '17 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
772,/utiac/pa-01875-2019,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76058/PA018752019.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '31 May 2022', 'Promulgation date:': ' 1 Aug 2022', 'Publication date:': '16 Aug 2022', 'Last updated on:': '16 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
773,/utiac/ia-02582-2020,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76057/IA025822020.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '10 Jun 2022', 'Promulgation date:': ' 1 Aug 2022', 'Publication date:': '16 Aug 2022', 'Last updated on:': '16 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
774,/utiac/ia-01329-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76056/IA013292021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 May 2022', 'Promulgation date:': ' 1 Aug 2022', 'Publication date:': '16 Aug 2022', 'Last updated on:': '16 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
775,/utiac/ea-03960-2021-ors,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76055/EA039602021___Others.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '12 May 2022', 'Promulgation date:': ' 1 Aug 2022', 'Publication date:': '16 Aug 2022', 'Last updated on:': '16 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
776,/utiac/ea-02449-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76054/EA024492021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '15 Jun 2022', 'Promulgation date:': ' 1 Aug 2022', 'Publication date:': '16 Aug 2022', 'Last updated on:': '16 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
777,/utiac/ia-09694-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76053/IA096942021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '13 Jun 2022', 'Promulgation date:': '29 Jul 2022', 'Publication date:': '15 Aug 2022', 'Last updated on:': '15 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
778,/utiac/ia-05760-2021,https://moj-tribunals-documents-prod.s3.amazonaws.com/decision/pdf_file/76052/IA057602021.pdf,"{'Case title:': '', 'Appellant name:': '', 'Status of case:': 'Unreported', 'Hearing date:': '24 May 2022', 'Promulgation date:': '29 Jul 2022', 'Publication date:': '15 Aug 2022', 'Last updated on:': '15 Aug 2022', 'Country:': '', 'Judges:': ''}",OK
